Hour,Date,Oclock,IN,OUT,Postgraduate,Undergraduate,Assistive-Tech,Library-Staff,Staff,Sconul,Default,BN,Other,Term_dates
2019-10-21 14:00:00,2019-10-21,14,857,901,124,625,50,1,16,0,13,2,26,Autumn term
2019-10-21 15:00:00,2019-10-21,15,855,922,159,599,46,0,5,0,15,0,31,Autumn term
2019-10-21 16:00:00,2019-10-21,16,748,930,98,555,47,0,12,1,16,2,17,Autumn term
2019-10-21 17:00:00,2019-10-21,17,456,755,78,311,26,0,4,1,15,4,17,Autumn term
2019-10-21 18:00:00,2019-10-21,18,297,540,56,190,17,0,4,1,13,4,12,Autumn term
2019-10-21 19:00:00,2019-10-21,19,158,292,28,113,5,0,1,0,2,0,9,Autumn term
2019-10-21 20:00:00,2019-10-21,20,113,186,12,85,9,0,0,0,3,0,4,Autumn term
2019-10-21 21:00:00,2019-10-21,21,67,129,19,40,1,0,0,0,1,2,4,Autumn term
2019-10-21 22:00:00,2019-10-21,22,39,111,13,22,1,0,0,0,0,0,3,Autumn term
2019-10-21 23:00:00,2019-10-21,23,16,47,6,8,0,0,0,0,1,1,0,Autumn term
2019-10-22 00:00:00,2019-10-22,00,9,32,2,7,0,0,0,0,0,0,0,Autumn term
2019-10-22 01:00:00,2019-10-22,01,4,16,0,4,0,0,0,0,0,0,0,Autumn term
2019-10-22 02:00:00,2019-10-22,02,1,364,1,0,0,0,0,0,0,0,0,Autumn term
2019-10-22 03:00:00,2019-10-22,03,0,7,0,0,0,0,0,0,0,0,0,Autumn term
2019-10-22 04:00:00,2019-10-22,04,1,4,0,0,0,0,0,0,0,1,0,Autumn term
2019-10-22 05:00:00,2019-10-22,05,0,1,0,0,0,0,0,0,0,0,0,Autumn term
2019-10-22 06:00:00,2019-10-22,06,6,3,4,2,0,0,0,0,0,0,0,Autumn term
2019-10-22 07:00:00,2019-10-22,07,25,4,7,10,2,0,4,0,2,0,0,Autumn term
2019-10-22 08:00:00,2019-10-22,08,85,49,33,35,3,1,9,0,1,0,3,Autumn term
2019-10-22 09:00:00,2019-10-22,09,296,72,80,189,13,0,7,0,3,1,3,Autumn term
2019-10-22 10:00:00,2019-10-22,10,584,274,102,434,25,0,5,1,3,2,12,Autumn term
2019-10-22 11:00:00,2019-10-22,11,726,463,118,528,49,0,12,0,0,1,18,Autumn term
2019-10-22 12:00:00,2019-10-22,12,765,782,124,545,56,0,12,0,3,2,23,Autumn term
2019-10-22 13:00:00,2019-10-22,13,1037,735,166,749,62,0,12,0,15,8,25,Autumn term
2019-10-22 14:00:00,2019-10-22,14,874,886,133,653,40,0,7,0,11,1,29,Autumn term
2019-10-22 15:00:00,2019-10-22,15,752,808,137,532,42,1,9,0,7,3,21,Autumn term
2019-10-22 16:00:00,2019-10-22,16,637,780,125,437,32,0,8,0,11,3,21,Autumn term
2019-10-22 17:00:00,2019-10-22,17,416,678,107,267,20,0,4,0,9,1,8,Autumn term
2019-10-22 18:00:00,2019-10-22,18,304,446,73,196,15,0,0,1,6,1,12,Autumn term
2019-10-22 19:00:00,2019-10-22,19,137,342,34,87,2,0,0,1,6,0,7,Autumn term
2019-10-22 20:00:00,2019-10-22,20,117,166,25,83,1,0,0,0,1,3,4,Autumn term
2019-10-22 21:00:00,2019-10-22,21,69,116,13,49,1,0,0,0,3,0,3,Autumn term
2019-10-22 22:00:00,2019-10-22,22,62,105,15,43,0,0,2,0,0,0,2,Autumn term
2019-10-22 23:00:00,2019-10-22,23,35,87,11,22,2,0,0,0,0,0,0,Autumn term
2019-10-23 00:00:00,2019-10-23,00,24,36,4,15,2,0,0,0,0,0,3,Autumn term
2019-10-23 01:00:00,2019-10-23,01,10,24,2,7,1,0,0,0,0,0,0,Autumn term
2019-10-23 02:00:00,2019-10-23,02,3,184,1,2,0,0,0,0,0,0,0,Autumn term
2019-10-23 03:00:00,2019-10-23,03,2,8,0,2,0,0,0,0,0,0,0,Autumn term
2019-10-23 04:00:00,2019-10-23,04,5,6,1,4,0,0,0,0,0,0,0,Autumn term
2019-10-23 05:00:00,2019-10-23,05,5,7,0,5,0,0,0,0,0,0,0,Autumn term
2019-10-23 06:00:00,2019-10-23,06,9,4,1,6,1,0,1,0,0,0,0,Autumn term
2019-10-23 07:00:00,2019-10-23,07,27,11,9,14,1,0,2,0,0,1,0,Autumn term
2019-10-23 08:00:00,2019-10-23,08,102,56,24,59,8,1,4,0,5,1,0,Autumn term
2019-10-23 09:00:00,2019-10-23,09,265,95,51,182,11,0,6,0,10,0,5,Autumn term
2019-10-23 10:00:00,2019-10-23,10,522,216,87,378,37,0,5,0,3,1,11,Autumn term
2019-10-23 11:00:00,2019-10-23,11,558,429,109,391,22,0,6,0,18,1,11,Autumn term
2019-10-23 12:00:00,2019-10-23,12,661,606,152,409,39,0,23,0,18,1,19,Autumn term
2019-10-23 13:00:00,2019-10-23,13,666,611,156,421,58,0,5,0,11,0,15,Autumn term
2019-10-23 14:00:00,2019-10-23,14,626,560,140,390,30,0,12,3,30,5,16,Autumn term
2019-10-23 15:00:00,2019-10-23,15,534,538,106,346,33,0,9,0,16,3,21,Autumn term
2019-10-23 16:00:00,2019-10-23,16,402,558,95,250,29,0,3,0,10,2,13,Autumn term
2019-10-23 17:00:00,2019-10-23,17,340,508,80,204,17,0,2,1,17,0,19,Autumn term
2019-10-23 18:00:00,2019-10-23,18,205,360,59,122,8,0,3,1,3,2,7,Autumn term
2019-10-23 19:00:00,2019-10-23,19,113,238,32,71,4,0,0,1,2,0,3,Autumn term
2019-10-23 20:00:00,2019-10-23,20,93,146,30,55,3,0,1,0,4,0,0,Autumn term
2019-10-23 21:00:00,2019-10-23,21,68,97,13,52,0,0,0,0,1,0,2,Autumn term
2019-10-23 22:00:00,2019-10-23,22,55,80,6,46,1,0,0,0,0,0,2,Autumn term
2019-10-23 23:00:00,2019-10-23,23,26,57,2,23,1,0,0,0,0,0,0,Autumn term
2019-10-24 00:00:00,2019-10-24,00,17,40,0,15,1,0,0,0,0,0,1,Autumn term
2019-10-24 01:00:00,2019-10-24,01,16,44,0,13,0,0,0,0,0,0,3,Autumn term
2019-10-24 02:00:00,2019-10-24,02,2,125,0,2,0,0,0,0,0,0,0,Autumn term
2019-10-24 03:00:00,2019-10-24,03,3,3,1,1,0,0,0,0,0,0,1,Autumn term
2019-10-24 04:00:00,2019-10-24,04,0,0,0,0,0,0,0,0,0,0,0,Autumn term
2019-10-24 05:00:00,2019-10-24,05,2,1,0,1,0,0,1,0,0,0,0,Autumn term
2019-10-24 06:00:00,2019-10-24,06,3,4,1,1,0,0,0,0,1,0,0,Autumn term
2019-10-24 07:00:00,2019-10-24,07,33,7,9,13,1,0,5,0,4,0,1,Autumn term
2019-10-24 08:00:00,2019-10-24,08,91,55,20,55,5,1,5,1,2,1,1,Autumn term
2019-10-24 09:00:00,2019-10-24,09,270,79,52,177,17,0,10,1,6,1,6,Autumn term
2019-10-24 10:00:00,2019-10-24,10,570,222,89,385,34,0,4,4,39,1,14,Autumn term
2019-10-24 11:00:00,2019-10-24,11,758,429,116,537,60,0,3,1,12,2,27,Autumn term
2019-10-24 12:00:00,2019-10-24,12,720,794,107,522,45,0,8,1,8,2,27,Autumn term
2019-10-24 13:00:00,2019-10-24,13,835,779,109,618,49,0,10,0,3,0,46,Autumn term
2019-10-24 14:00:00,2019-10-24,14,854,726,127,620,52,0,5,1,2,1,46,Autumn term
2019-10-24 15:00:00,2019-10-24,15,736,853,104,536,51,0,10,2,5,2,26,Autumn term
2019-10-24 16:00:00,2019-10-24,16,513,793,92,372,36,1,2,1,3,2,4,Autumn term
2019-10-24 17:00:00,2019-10-24,17,379,543,60,278,17,0,6,1,5,1,11,Autumn term
2019-10-24 18:00:00,2019-10-24,18,263,422,42,175,17,0,1,0,14,1,13,Autumn term
2019-10-24 19:00:00,2019-10-24,19,169,258,29,112,10,0,0,0,3,1,14,Autumn term
2019-10-24 20:00:00,2019-10-24,20,115,191,22,80,9,0,0,0,1,0,3,Autumn term
2019-10-24 21:00:00,2019-10-24,21,84,109,18,58,6,0,0,0,1,0,1,Autumn term
2019-10-24 22:00:00,2019-10-24,22,57,116,9,42,4,0,0,0,0,0,2,Autumn term
2019-10-24 23:00:00,2019-10-24,23,20,61,6,14,0,0,0,0,0,0,0,Autumn term
2019-10-25 00:00:00,2019-10-25,00,18,43,2,14,1,1,0,0,0,0,0,Autumn term
2019-10-25 01:00:00,2019-10-25,01,10,22,0,9,1,0,0,0,0,0,0,Autumn term
2019-10-25 02:00:00,2019-10-25,02,5,140,1,2,2,0,0,0,0,0,0,Autumn term
2019-10-25 03:00:00,2019-10-25,03,1,5,0,1,0,0,0,0,0,0,0,Autumn term
2019-10-25 04:00:00,2019-10-25,04,4,3,0,3,0,0,0,0,1,0,0,Autumn term
2019-10-25 05:00:00,2019-10-25,05,3,7,0,2,1,0,0,0,0,0,0,Autumn term
2019-10-25 06:00:00,2019-10-25,06,11,4,4,2,1,0,0,0,4,0,0,Autumn term
2019-10-25 07:00:00,2019-10-25,07,28,10,4,17,1,0,3,0,3,0,0,Autumn term
2019-10-25 08:00:00,2019-10-25,08,115,62,34,51,14,0,6,1,9,0,0,Autumn term
2019-10-25 09:00:00,2019-10-25,09,250,61,54,151,19,0,6,4,7,0,9,Autumn term
2019-10-25 10:00:00,2019-10-25,10,475,251,117,294,32,1,9,0,6,1,15,Autumn term
2019-10-25 11:00:00,2019-10-25,11,570,371,128,374,39,0,7,3,6,0,13,Autumn term
2019-10-25 12:00:00,2019-10-25,12,669,655,134,455,38,0,15,1,9,1,16,Autumn term
2019-10-25 13:00:00,2019-10-25,13,766,672,147,520,60,0,7,1,11,0,20,Autumn term
2019-10-25 14:00:00,2019-10-25,14,698,662,120,505,41,0,5,3,2,1,21,Autumn term
2019-10-25 15:00:00,2019-10-25,15,526,709,110,358,35,1,6,0,2,1,13,Autumn term
2019-10-25 16:00:00,2019-10-25,16,386,512,75,258,23,0,7,0,13,1,9,Autumn term
2019-10-25 17:00:00,2019-10-25,17,239,391,48,157,16,0,6,1,0,0,11,Autumn term
2019-10-25 18:00:00,2019-10-25,18,130,253,35,88,4,0,1,0,0,0,2,Autumn term
2019-10-25 19:00:00,2019-10-25,19,71,152,21,41,1,0,0,0,2,2,4,Autumn term
2019-10-25 20:00:00,2019-10-25,20,52,82,16,34,0,0,0,0,0,0,2,Autumn term
2019-10-25 21:00:00,2019-10-25,21,35,53,5,20,4,0,0,0,0,2,4,Autumn term
2019-10-25 22:00:00,2019-10-25,22,14,47,5,9,0,0,0,0,0,0,0,Autumn term
2019-10-25 23:00:00,2019-10-25,23,11,21,5,4,1,0,0,0,0,0,1,Autumn term
2019-10-26 00:00:00,2019-10-26,00,5,18,0,3,0,0,0,0,2,0,0,Autumn term
2019-10-26 01:00:00,2019-10-26,01,5,7,1,4,0,0,0,0,0,0,0,Autumn term
2019-10-26 02:00:00,2019-10-26,02,5,148,0,5,0,0,0,0,0,0,0,Autumn term
2019-10-26 03:00:00,2019-10-26,03,1,7,0,1,0,0,0,0,0,0,0,Autumn term
2019-10-26 04:00:00,2019-10-26,04,5,6,0,5,0,0,0,0,0,0,0,Autumn term
2019-10-26 05:00:00,2019-10-26,05,2,4,2,0,0,0,0,0,0,0,0,Autumn term
2019-10-26 06:00:00,2019-10-26,06,3,3,0,3,0,0,0,0,0,0,0,Autumn term
2019-10-26 07:00:00,2019-10-26,07,5,3,2,3,0,0,0,0,0,0,0,Autumn term
2019-10-26 08:00:00,2019-10-26,08,8,5,3,4,0,0,0,0,0,0,1,Autumn term
2019-10-26 09:00:00,2019-10-26,09,28,10,12,13,0,0,3,0,0,0,0,Autumn term
2019-10-26 10:00:00,2019-10-26,10,49,7,15,29,1,0,0,1,0,0,3,Autumn term
2019-10-26 11:00:00,2019-10-26,11,78,28,19,51,1,0,0,1,2,0,4,Autumn term
2019-10-26 12:00:00,2019-10-26,12,91,48,18,63,4,1,0,0,1,1,3,Autumn term
2019-10-26 13:00:00,2019-10-26,13,159,79,43,101,7,0,0,1,2,0,5,Autumn term
2019-10-26 14:00:00,2019-10-26,14,162,99,31,106,10,1,2,2,3,1,6,Autumn term
2019-10-26 15:00:00,2019-10-26,15,153,141,31,111,6,0,0,0,1,1,3,Autumn term
2019-10-26 16:00:00,2019-10-26,16,124,153,24,83,7,0,2,2,1,0,5,Autumn term
2019-10-26 17:00:00,2019-10-26,17,97,158,9,74,8,0,0,2,0,0,4,Autumn term
2019-10-26 18:00:00,2019-10-26,18,86,142,21,56,6,0,0,0,1,0,2,Autumn term
2019-10-26 19:00:00,2019-10-26,19,82,109,16,53,5,0,3,0,0,0,5,Autumn term
2019-10-26 20:00:00,2019-10-26,20,53,85,12,37,2,0,0,0,0,0,2,Autumn term
2019-10-26 21:00:00,2019-10-26,21,41,53,15,22,4,0,0,0,0,0,0,Autumn term
2019-10-26 22:00:00,2019-10-26,22,22,48,5,15,1,0,0,0,0,1,0,Autumn term
2019-10-26 23:00:00,2019-10-26,23,13,30,6,6,1,0,0,0,0,0,0,Autumn term
2019-10-27 00:00:00,2019-10-27,00,0,12,0,0,0,0,0,0,0,0,0,Autumn term
2019-10-27 01:00:00,2019-10-27,01,18,32,5,12,1,0,0,0,0,0,0,Autumn term
2019-10-27 02:00:00,2019-10-27,02,0,32,0,0,0,0,0,0,0,0,0,Autumn term
2019-10-27 03:00:00,2019-10-27,03,1,1,0,0,0,0,0,0,0,0,1,Autumn term
2019-10-27 04:00:00,2019-10-27,04,1,2,0,1,0,0,0,0,0,0,0,Autumn term
2019-10-27 05:00:00,2019-10-27,05,2,1,0,2,0,0,0,0,0,0,0,Autumn term
2019-10-27 06:00:00,2019-10-27,06,2,9,0,1,0,0,1,0,0,0,0,Autumn term
2019-10-27 07:00:00,2019-10-27,07,4,0,0,2,0,0,2,0,0,0,0,Autumn term
2019-10-27 08:00:00,2019-10-27,08,22,4,8,9,0,0,2,0,1,0,2,Autumn term
2019-10-27 09:00:00,2019-10-27,09,50,13,16,24,4,0,2,1,0,0,3,Autumn term
2019-10-27 10:00:00,2019-10-27,10,91,25,28,49,6,0,3,0,2,1,2,Autumn term
2019-10-27 11:00:00,2019-10-27,11,136,64,35,80,4,0,7,0,3,1,6,Autumn term
2019-10-27 12:00:00,2019-10-27,12,158,101,24,111,12,0,2,1,3,0,5,Autumn term
2019-10-27 13:00:00,2019-10-27,13,243,135,53,163,11,0,7,1,3,0,5,Autumn term
2019-10-27 14:00:00,2019-10-27,14,257,153,46,185,8,0,2,0,7,0,9,Autumn term
2019-10-27 15:00:00,2019-10-27,15,212,208,34,155,12,0,3,0,4,2,2,Autumn term
2019-10-27 16:00:00,2019-10-27,16,206,247,28,156,13,0,3,0,4,0,2,Autumn term
2019-10-27 17:00:00,2019-10-27,17,177,234,26,132,9,0,1,0,3,1,5,Autumn term
2019-10-27 18:00:00,2019-10-27,18,124,213,19,91,8,0,0,0,3,1,2,Autumn term
2019-10-27 19:00:00,2019-10-27,19,99,153,24,63,4,0,0,0,4,1,3,Autumn term
2019-10-27 20:00:00,2019-10-27,20,109,116,21,79,2,0,0,0,3,0,4,Autumn term
2019-10-27 21:00:00,2019-10-27,21,57,110,12,41,1,0,0,0,1,1,1,Autumn term
2019-10-27 22:00:00,2019-10-27,22,58,89,9,45,1,0,0,0,1,1,1,Autumn term
2019-10-27 23:00:00,2019-10-27,23,32,69,4,26,0,0,0,0,0,0,2,Autumn term
2019-10-28 00:00:00,2019-10-28,00,20,49,0,19,0,0,0,0,0,1,0,Autumn term
2019-10-28 01:00:00,2019-10-28,01,5,22,0,5,0,0,0,0,0,0,0,Autumn term
2019-10-28 02:00:00,2019-10-28,02,5,59,2,2,0,0,0,0,0,0,1,Autumn term
2019-10-28 03:00:00,2019-10-28,03,1,5,0,0,0,0,0,0,0,0,1,Autumn term
2019-10-28 04:00:00,2019-10-28,04,0,5,0,0,0,0,0,0,0,0,0,Autumn term
2019-10-28 05:00:00,2019-10-28,05,2,1,1,1,0,0,0,0,0,0,0,Autumn term
2019-10-28 06:00:00,2019-10-28,06,6,1,4,2,0,0,0,0,0,0,0,Autumn term
2019-10-28 07:00:00,2019-10-28,07,34,1,12,10,0,0,4,0,8,0,0,Autumn term
2019-10-28 08:00:00,2019-10-28,08,156,72,48,79,5,1,13,1,5,0,4,Autumn term
2019-10-28 09:00:00,2019-10-28,09,312,102,62,205,15,0,11,1,4,2,12,Autumn term
2019-10-28 10:00:00,2019-10-28,10,617,321,124,411,41,3,12,0,7,3,16,Autumn term
2019-10-28 11:00:00,2019-10-28,11,831,457,128,559,54,0,8,0,47,2,33,Autumn term
2019-10-28 12:00:00,2019-10-28,12,867,866,124,633,55,0,8,0,27,2,18,Autumn term
2019-10-28 13:00:00,2019-10-28,13,1066,906,166,742,73,1,13,3,15,2,51,Autumn term
2019-10-28 14:00:00,2019-10-28,14,985,1007,141,739,60,0,5,0,5,3,32,Autumn term
2019-10-28 15:00:00,2019-10-28,15,890,1078,147,606,51,0,6,2,31,0,47,Autumn term
2019-10-28 16:00:00,2019-10-28,16,781,846,114,577,48,0,3,0,11,2,26,Autumn term
2019-10-28 17:00:00,2019-10-28,17,489,779,97,348,17,0,4,0,8,2,13,Autumn term
2019-10-28 18:00:00,2019-10-28,18,324,535,49,240,21,0,2,0,2,0,10,Autumn term
2019-10-28 19:00:00,2019-10-28,19,167,319,29,120,7,0,1,0,5,0,5,Autumn term
2019-10-28 20:00:00,2019-10-28,20,136,220,26,98,1,0,0,0,8,1,2,Autumn term
2019-10-28 21:00:00,2019-10-28,21,91,138,15,69,4,0,0,0,1,0,2,Autumn term
2019-10-28 22:00:00,2019-10-28,22,50,115,10,35,4,0,0,0,0,0,1,Autumn term
2019-10-28 23:00:00,2019-10-28,23,27,73,9,15,0,0,0,0,2,0,1,Autumn term
2019-10-29 00:00:00,2019-10-29,00,11,28,2,8,0,0,0,0,0,0,1,Autumn term
2019-10-29 01:00:00,2019-10-29,01,4,26,0,3,0,0,0,0,1,0,0,Autumn term
2019-10-29 02:00:00,2019-10-29,02,0,195,0,0,0,0,0,0,0,0,0,Autumn term
2019-10-29 03:00:00,2019-10-29,03,2,6,0,0,0,0,0,0,0,1,1,Autumn term
2019-10-29 04:00:00,2019-10-29,04,2,3,1,1,0,0,0,0,0,0,0,Autumn term
2019-10-29 05:00:00,2019-10-29,05,2,1,1,0,0,0,1,0,0,0,0,Autumn term
2019-10-29 06:00:00,2019-10-29,06,7,2,2,1,1,0,0,0,3,0,0,Autumn term
2019-10-29 07:00:00,2019-10-29,07,38,6,15,14,0,0,7,0,2,0,0,Autumn term
2019-10-29 08:00:00,2019-10-29,08,139,67,50,71,6,0,6,1,4,0,1,Autumn term
2019-10-29 09:00:00,2019-10-29,09,332,90,72,220,13,0,11,1,2,1,12,Autumn term
2019-10-29 10:00:00,2019-10-29,10,622,262,126,425,31,0,7,1,17,1,14,Autumn term
2019-10-29 11:00:00,2019-10-29,11,678,508,109,490,42,0,7,0,14,3,13,Autumn term
2019-10-29 12:00:00,2019-10-29,12,766,711,122,538,56,0,14,4,15,1,16,Autumn term
2019-10-29 13:00:00,2019-10-29,13,1065,841,221,712,71,0,12,0,9,0,40,Autumn term
2019-10-29 14:00:00,2019-10-29,14,872,1028,172,612,49,1,6,0,3,3,26,Autumn term
2019-10-29 15:00:00,2019-10-29,15,824,821,138,575,53,1,9,1,16,3,28,Autumn term
2019-10-29 16:00:00,2019-10-29,16,758,901,118,547,34,0,7,1,11,1,39,Autumn term
2019-10-29 17:00:00,2019-10-29,17,481,745,96,333,20,0,5,0,8,6,13,Autumn term
2019-10-29 18:00:00,2019-10-29,18,340,533,55,255,16,0,4,0,3,0,7,Autumn term
2019-10-29 19:00:00,2019-10-29,19,202,297,28,153,11,0,2,0,4,2,2,Autumn term
2019-10-29 20:00:00,2019-10-29,20,161,260,18,130,5,0,2,0,3,0,3,Autumn term
2019-10-29 21:00:00,2019-10-29,21,103,183,14,81,6,0,0,0,0,0,2,Autumn term
2019-10-29 22:00:00,2019-10-29,22,88,132,11,72,2,0,0,0,1,0,2,Autumn term
2019-10-29 23:00:00,2019-10-29,23,27,92,2,24,0,0,0,0,0,0,1,Autumn term
2019-10-30 00:00:00,2019-10-30,00,28,65,3,24,1,0,0,0,0,0,0,Autumn term
2019-10-30 01:00:00,2019-10-30,01,13,41,0,12,0,0,0,0,0,0,1,Autumn term
2019-10-30 02:00:00,2019-10-30,02,11,194,0,9,0,0,0,0,0,0,2,Autumn term
2019-10-30 03:00:00,2019-10-30,03,4,7,0,2,0,0,0,0,0,0,2,Autumn term
2019-10-30 04:00:00,2019-10-30,04,5,16,0,5,0,0,0,0,0,0,0,Autumn term
2019-10-30 05:00:00,2019-10-30,05,2,0,0,2,0,0,0,0,0,0,0,Autumn term
2019-10-30 06:00:00,2019-10-30,06,12,6,3,8,0,0,1,0,0,0,0,Autumn term
2019-10-30 07:00:00,2019-10-30,07,32,12,10,16,0,0,4,0,2,0,0,Autumn term
2019-10-30 08:00:00,2019-10-30,08,122,55,31,64,7,0,8,0,11,0,1,Autumn term
2019-10-30 09:00:00,2019-10-30,09,310,108,63,191,17,1,11,1,15,1,10,Autumn term
2019-10-30 10:00:00,2019-10-30,10,596,261,64,456,37,0,11,1,13,0,14,Autumn term
2019-10-30 11:00:00,2019-10-30,11,696,499,117,488,34,0,9,2,27,0,19,Autumn term
2019-10-30 12:00:00,2019-10-30,12,750,658,152,487,48,0,16,1,11,3,32,Autumn term
2019-10-30 13:00:00,2019-10-30,13,836,753,166,565,57,0,11,1,8,2,26,Autumn term
2019-10-30 14:00:00,2019-10-30,14,706,738,131,474,41,0,8,2,13,5,32,Autumn term
2019-10-30 15:00:00,2019-10-30,15,585,668,92,410,35,0,6,1,8,2,31,Autumn term
2019-10-30 16:00:00,2019-10-30,16,446,585,99,302,25,0,1,0,4,1,14,Autumn term
2019-10-30 17:00:00,2019-10-30,17,348,480,71,240,14,0,3,1,2,2,15,Autumn term
2019-10-30 18:00:00,2019-10-30,18,256,419,57,175,5,0,2,1,6,3,7,Autumn term
2019-10-30 19:00:00,2019-10-30,19,182,281,36,130,10,0,1,0,0,2,3,Autumn term
2019-10-30 20:00:00,2019-10-30,20,143,192,35,96,4,0,0,0,3,0,5,Autumn term
2019-10-30 21:00:00,2019-10-30,21,90,151,14,68,3,0,0,0,0,0,5,Autumn term
2019-10-30 22:00:00,2019-10-30,22,80,126,10,65,3,0,0,0,0,0,2,Autumn term
2019-10-30 23:00:00,2019-10-30,23,28,92,7,20,0,0,0,0,0,0,1,Autumn term
2019-10-31 00:00:00,2019-10-31,00,18,61,1,15,0,0,0,0,0,1,1,Autumn term
2019-10-31 01:00:00,2019-10-31,01,13,27,0,10,1,0,0,0,0,1,1,Autumn term
2019-10-31 02:00:00,2019-10-31,02,7,157,0,6,0,0,0,0,0,1,0,Autumn term
2019-10-31 03:00:00,2019-10-31,03,4,9,0,2,0,0,0,0,0,1,1,Autumn term
2019-10-31 04:00:00,2019-10-31,04,2,6,0,1,0,0,0,0,0,1,0,Autumn term
2019-10-31 05:00:00,2019-10-31,05,3,6,1,1,0,0,1,0,0,0,0,Autumn term
2019-10-31 06:00:00,2019-10-31,06,9,7,4,4,0,0,0,0,0,1,0,Autumn term
2019-10-31 07:00:00,2019-10-31,07,33,3,7,17,1,0,4,0,2,1,1,Autumn term
2019-10-31 08:00:00,2019-10-31,08,140,86,33,89,4,0,11,0,2,0,1,Autumn term
2019-10-31 09:00:00,2019-10-31,09,338,96,59,238,23,0,12,1,0,0,5,Autumn term
2019-10-31 10:00:00,2019-10-31,10,565,225,88,415,41,0,5,2,1,0,13,Autumn term
2019-10-31 11:00:00,2019-10-31,11,690,461,120,506,37,0,8,1,1,0,17,Autumn term
2019-10-31 12:00:00,2019-10-31,12,739,751,142,522,48,0,4,1,5,1,16,Autumn term
2019-10-31 13:00:00,2019-10-31,13,826,802,186,543,60,0,13,2,1,1,20,Autumn term
2019-10-31 14:00:00,2019-10-31,14,703,673,104,529,37,0,8,1,1,2,21,Autumn term
2019-10-31 15:00:00,2019-10-31,15,581,731,119,388,32,0,13,1,8,0,20,Autumn term
2019-10-31 16:00:00,2019-10-31,16,418,618,71,309,24,1,3,0,1,1,8,Autumn term
2019-10-31 17:00:00,2019-10-31,17,289,482,57,195,23,0,1,2,4,1,6,Autumn term
2019-10-31 18:00:00,2019-10-31,18,135,279,33,92,6,0,1,0,1,0,2,Autumn term
2019-10-31 19:00:00,2019-10-31,19,89,164,25,55,3,0,2,0,0,1,3,Autumn term
2019-10-31 20:00:00,2019-10-31,20,53,83,10,33,4,0,1,0,2,0,3,Autumn term
2019-10-31 21:00:00,2019-10-31,21,48,80,14,32,2,0,0,0,0,0,0,Autumn term
2019-10-31 22:00:00,2019-10-31,22,27,42,6,17,3,0,0,0,0,0,1,Autumn term
2019-10-31 23:00:00,2019-10-31,23,11,48,3,6,1,1,0,0,0,0,0,Autumn term
2019-11-01 00:00:00,2019-11-01,00,18,16,3,11,2,1,0,0,0,0,1,Autumn term
2019-11-01 01:00:00,2019-11-01,01,4,12,0,3,1,0,0,0,0,0,0,Autumn term
2019-11-01 02:00:00,2019-11-01,02,1,126,0,1,0,0,0,0,0,0,0,Autumn term
2019-11-01 03:00:00,2019-11-01,03,0,8,0,0,0,0,0,0,0,0,0,Autumn term
2019-11-01 04:00:00,2019-11-01,04,0,2,0,0,0,0,0,0,0,0,0,Autumn term
2019-11-01 05:00:00,2019-11-01,05,0,0,0,0,0,0,0,0,0,0,0,Autumn term
2019-11-01 06:00:00,2019-11-01,06,4,0,1,3,0,0,0,0,0,0,0,Autumn term
2019-11-01 07:00:00,2019-11-01,07,18,2,2,9,0,0,6,0,1,0,0,Autumn term
2019-11-01 08:00:00,2019-11-01,08,72,30,26,32,2,0,6,0,4,0,2,Autumn term
2019-11-01 09:00:00,2019-11-01,09,151,50,47,79,6,1,8,2,5,0,3,Autumn term
2019-11-01 10:00:00,2019-11-01,10,293,132,60,196,18,1,5,0,2,1,10,Autumn term
2019-11-01 11:00:00,2019-11-01,11,341,202,93,211,22,0,6,1,0,1,7,Autumn term
2019-11-01 12:00:00,2019-11-01,12,515,299,111,340,27,1,19,1,2,1,13,Autumn term
2019-11-01 13:00:00,2019-11-01,13,526,380,95,369,30,0,11,1,12,1,7,Autumn term
2019-11-01 14:00:00,2019-11-01,14,563,511,141,364,27,0,10,1,3,0,17,Autumn term
2019-11-01 15:00:00,2019-11-01,15,431,558,87,302,20,1,3,1,6,2,9,Autumn term
2019-11-01 16:00:00,2019-11-01,16,312,432,61,215,16,0,2,0,1,1,16,Autumn term
2019-11-01 17:00:00,2019-11-01,17,188,336,49,123,6,0,0,0,3,0,7,Autumn term
2019-11-01 18:00:00,2019-11-01,18,101,219,30,61,5,0,1,1,1,0,2,Autumn term
2019-11-01 19:00:00,2019-11-01,19,58,132,22,27,4,0,0,0,0,1,4,Autumn term
2019-11-01 20:00:00,2019-11-01,20,25,60,5,16,3,0,0,0,0,0,1,Autumn term
2019-11-01 21:00:00,2019-11-01,21,14,28,5,8,0,0,0,0,0,0,1,Autumn term
2019-11-01 22:00:00,2019-11-01,22,16,30,6,9,1,0,0,0,0,0,0,Autumn term
2019-11-01 23:00:00,2019-11-01,23,11,22,2,5,1,0,0,0,0,0,3,Autumn term
2019-11-02 00:00:00,2019-11-02,00,5,16,3,2,0,0,0,0,0,0,0,Autumn term
2019-11-02 01:00:00,2019-11-02,01,0,7,0,0,0,0,0,0,0,0,0,Autumn term
2019-11-02 02:00:00,2019-11-02,02,6,245,0,5,0,0,0,0,0,0,1,Autumn term
2019-11-02 03:00:00,2019-11-02,03,1,2,0,0,1,0,0,0,0,0,0,Autumn term
